Word,stimulus,string,same,version_with_order,ambiguity_type,log_rt,correct_response
stall,They stalled the pig.<p>,stalled,True,M2_a_M2_b,Polysemy,6.9911711302,0.5
stall,They stalled the truck.<p>,stalled,False,M2_a_M1_a,Polysemy,6.84798814825,0.875
stall,They stalled the truck.<p>,stalled,False,M2_b_M1_a,Polysemy,6.984414886714285,0.7142857142857143
stall,They stalled the truck.<p>,stalled,True,M1_b_M1_a,Polysemy,6.774987430444444,0.7777777777777778
stay,They stayed cold.<p>,stayed,False,M2_a_M1_b,Polysemy,6.936075043142857,1.0
stay,They stayed cold.<p>,stayed,False,M2_b_M1_b,Polysemy,6.995116488,0.7777777777777778
stay,They stayed cold.<p>,stayed,True,M1_a_M1_b,Polysemy,7.09671848025,1.0
stay,They stayed nearby.<p>,stayed,False,M1_a_M2_a,Polysemy,6.8567001908571426,1.0
stay,They stayed nearby.<p>,stayed,False,M1_b_M2_a,Polysemy,6.712929479571429,1.0
stay,They stayed nearby.<p>,stayed,True,M2_b_M2_a,Polysemy,6.8071565417999995,1.0
stay,They stayed overnight.<p>,stayed,False,M1_a_M2_b,Polysemy,6.597605966,1.0
stay,They stayed overnight.<p>,stayed,False,M1_b_M2_b,Polysemy,6.746506943999999,1.0
stay,They stayed overnight.<p>,stayed,True,M2_a_M2_b,Polysemy,6.5692547868333335,1.0
stay,They stayed wet.<p>,stayed,False,M2_a_M1_a,Polysemy,6.984458656222222,0.7777777777777778
stay,They stayed wet.<p>,stayed,False,M2_b_M1_a,Polysemy,6.995938954363637,0.9090909090909091
stay,They stayed wet.<p>,stayed,True,M1_b_M1_a,Polysemy,6.8419723895999995,1.0
tap,He tapped the beer.<p>,tapped,False,M2_a_M1_b,Homonymy,7.2092431628749996,1.0
tap,He tapped the beer.<p>,tapped,False,M2_b_M1_b,Homonymy,7.6921991808,0.6
tap,He tapped the beer.<p>,tapped,True,M1_a_M1_b,Homonymy,6.688055019833333,1.0
tap,He tapped the drums.<p>,tapped,False,M1_a_M2_b,Homonymy,7.0790603385,1.0
tap,He tapped the drums.<p>,tapped,False,M1_b_M2_b,Homonymy,6.850406019499999,1.0
tap,He tapped the drums.<p>,tapped,True,M2_a_M2_b,Homonymy,6.741489899444444,1.0
tap,He tapped the keg.<p>,tapped,False,M2_a_M1_a,Homonymy,7.208382826199999,0.9
tap,He tapped the keg.<p>,tapped,False,M2_b_M1_a,Homonymy,7.09850345,1.0
tap,He tapped the keg.<p>,tapped,True,M1_b_M1_a,Homonymy,6.99553787275,0.75
tap,He tapped the stick.<p>,tapped,False,M1_a_M2_a,Homonymy,6.978149447285714,1.0
tap,He tapped the stick.<p>,tapped,False,M1_b_M2_a,Homonymy,6.978482064125,0.875
tap,He tapped the stick.<p>,tapped,True,M2_b_M2_a,Homonymy,7.2014950465,0.875
tape,He used the double-sided tape.<p>,tape,False,M2_a_M1_b,Polysemy,7.096736216166666,1.0
tape,He used the double-sided tape.<p>,tape,False,M2_b_M1_b,Polysemy,7.370762577285714,1.0
tape,He used the double-sided tape.<p>,tape,True,M1_a_M1_b,Polysemy,6.931138173857143,1.0
tape,He used the interview tape.<p>,tape,False,M1_a_M2_a,Polysemy,7.421527537666667,0.5
tape,He used the interview tape.<p>,tape,False,M1_b_M2_a,Polysemy,7.388836094,0.9
tape,He used the interview tape.<p>,tape,True,M2_b_M2_a,Polysemy,7.1643897111,0.9
tape,He used the scotch tape.<p>,tape,False,M2_a_M1_a,Polysemy,6.8683582887500005,1.0
tape,He used the scotch tape.<p>,tape,False,M2_b_M1_a,Polysemy,6.8483492185,0.9
tape,He used the scotch tape.<p>,tape,True,M1_b_M1_a,Polysemy,6.9360465321666664,1.0
tape,He used the video tape.<p>,tape,False,M1_a_M2_b,Polysemy,7.05374827,0.75
tape,He used the video tape.<p>,tape,False,M1_b_M2_b,Polysemy,7.1637538095454545,1.0
tape,He used the video tape.<p>,tape,True,M2_a_M2_b,Polysemy,6.820481978571428,1.0
term,It was a fall term.<p>,term,False,M2_a_M1_b,Polysemy,7.0195710075,0.8
term,It was a fall term.<p>,term,False,M2_b_M1_b,Polysemy,7.525731527,0.5714285714285714
term,It was a fall term.<p>,term,True,M1_a_M1_b,Polysemy,6.849843817083333,1.0
term,It was a legal term.<p>,term,False,M1_a_M2_a,Polysemy,6.8045402669,1.0
term,It was a legal term.<p>,term,False,M1_b_M2_a,Polysemy,6.787844982,1.0
term,It was a legal term.<p>,term,True,M2_b_M2_a,Polysemy,6.882379265666667,1.0
term,It was a technical term.<p>,term,False,M1_a_M2_b,Polysemy,7.0634830035,1.0
term,It was a technical term.<p>,term,False,M1_b_M2_b,Polysemy,7.327294104090909,1.0
term,It was a technical term.<p>,term,True,M2_a_M2_b,Polysemy,6.915876093083334,1.0
term,It was a winter term.<p>,term,False,M2_a_M1_a,Polysemy,7.181157304571428,0.7142857142857143
term,It was a winter term.<p>,term,False,M2_b_M1_a,Polysemy,6.5941844265,0.5
term,It was a winter term.<p>,term,True,M1_b_M1_a,Polysemy,6.974983528428572,0.8571428571428571
tick,It was a clock tick.<p>,tick,False,M2_a_M1_a,Homonymy,7.108529009125,0.75
tick,It was a clock tick.<p>,tick,False,M2_b_M1_a,Homonymy,7.087702500909091,1.0
tick,It was a clock tick.<p>,tick,True,M1_b_M1_a,Homonymy,6.83145871925,1.0
tick,It was a diseased tick.<p>,tick,False,M1_a_M2_b,Homonymy,7.201607879777778,0.5555555555555556
tick,It was a diseased tick.<p>,tick,False,M1_b_M2_b,Homonymy,6.871835326428572,0.5714285714285714
tick,It was a diseased tick.<p>,tick,True,M2_a_M2_b,Homonymy,7.320492662,0.7692307692307693
tick,It was a parasitic tick.<p>,tick,False,M1_a_M2_a,Homonymy,7.0471062095,0.875
tick,It was a parasitic tick.<p>,tick,False,M1_b_M2_a,Homonymy,6.978924744444445,0.6666666666666666
tick,It was a parasitic tick.<p>,tick,True,M2_b_M2_a,Homonymy,6.667322475500001,1.0
tick,It was an audible tick.<p>,tick,False,M2_a_M1_b,Homonymy,7.3949459535,0.5
tick,It was an audible tick.<p>,tick,False,M2_b_M1_b,Homonymy,7.3361947505,0.25
tick,It was an audible tick.<p>,tick,True,M1_a_M1_b,Homonymy,6.761884612909091,0.8181818181818182
tip,It was a finger tip.<p>,tip,False,M1_a_M2_b,Homonymy,7.01706129725,0.75
tip,It was a finger tip.<p>,tip,False,M1_b_M2_b,Homonymy,6.8262542885,0.875
tip,It was a finger tip.<p>,tip,True,M2_a_M2_b,Homonymy,6.634803516571429,1.0
tip,It was a generous tip.<p>,tip,False,M2_a_M1_a,Homonymy,6.908310173769231,1.0
tip,It was a generous tip.<p>,tip,False,M2_b_M1_a,Homonymy,6.890600779400001,1.0
tip,It was a generous tip.<p>,tip,True,M1_b_M1_a,Homonymy,6.859954522714285,1.0
tip,It was a pencil tip.<p>,tip,False,M1_a_M2_a,Homonymy,6.9568186802,0.7
tip,It was a pencil tip.<p>,tip,False,M1_b_M2_a,Homonymy,7.1501404835,1.0
tip,It was a pencil tip.<p>,tip,True,M2_b_M2_a,Homonymy,6.671578478,1.0
tip,It was a stingy tip.<p>,tip,False,M2_a_M1_b,Homonymy,6.9482381511,0.0
tip,It was a stingy tip.<p>,tip,False,M2_b_M1_b,Homonymy,7.032146244181818,0.18181818181818182
tip,It was a stingy tip.<p>,tip,True,M1_a_M1_b,Homonymy,6.974825904833334,0.5
title,She liked the academic title.<p>,title,False,M1_a_M2_a,Polysemy,7.166365610375,0.75
title,She liked the academic title.<p>,title,False,M1_b_M2_a,Polysemy,7.0991159487777775,0.7777777777777778
title,She liked the academic title.<p>,title,True,M2_b_M2_a,Polysemy,7.037692198615384,1.0
title,She liked the essay title.<p>,title,False,M2_a_M1_a,Polysemy,7.143037992333333,1.0
title,She liked the essay title.<p>,title,False,M2_b_M1_a,Polysemy,7.022051798,0.8571428571428571
title,She liked the essay title.<p>,title,True,M1_b_M1_a,Polysemy,6.776814156666667,1.0
title,She liked the poem title.<p>,title,False,M2_a_M1_b,Polysemy,6.820709048416667,0.9166666666666666
title,She liked the poem title.<p>,title,False,M2_b_M1_b,Polysemy,6.911257344142856,0.8571428571428571
title,She liked the poem title.<p>,title,True,M1_a_M1_b,Polysemy,6.563195406999999,1.0
title,She liked the professional title.<p>,title,False,M1_a_M2_b,Polysemy,7.0413406815999995,1.0
title,She liked the professional title.<p>,title,False,M1_b_M2_b,Polysemy,7.1398093750000005,0.5555555555555556
title,She liked the professional title.<p>,title,True,M2_a_M2_b,Polysemy,6.913361366,0.9090909090909091
toast,They toasted the bread.<p>,toasted,False,M2_a_M1_a,Homonymy,6.9466709825,1.0
toast,They toasted the bread.<p>,toasted,False,M2_b_M1_a,Homonymy,6.813554502571429,1.0
toast,They toasted the bread.<p>,toasted,True,M1_b_M1_a,Homonymy,6.659235715285715,1.0
toast,They toasted the bride.<p>,toasted,False,M1_a_M2_b,Homonymy,7.0205005819999995,0.2857142857142857
toast,They toasted the bride.<p>,toasted,False,M1_b_M2_b,Homonymy,7.086001790375,0.5
toast,They toasted the bride.<p>,toasted,True,M2_a_M2_b,Homonymy,7.0194840658,0.9
toast,They toasted the host.<p>,toasted,False,M1_a_M2_a,Homonymy,6.854520170714286,0.5714285714285714
toast,They toasted the host.<p>,toasted,False,M1_b_M2_a,Homonymy,7.340640859,0.125
toast,They toasted the host.<p>,toasted,True,M2_b_M2_a,Homonymy,6.959985410777778,0.7777777777777778
toast,They toasted the strudel.<p>,toasted,False,M2_a_M1_b,Homonymy,6.996828031882353,0.5882352941176471
toast,They toasted the strudel.<p>,toasted,False,M2_b_M1_b,Homonymy,7.169191645636364,1.0
toast,They toasted the strudel.<p>,toasted,True,M1_a_M1_b,Homonymy,6.9748170125,1.0
track,She saw the moose tracks.<p>,tracks,False,M1_a_M2_a,Polysemy,6.998705568181818,0.5454545454545454
track,She saw the moose tracks.<p>,tracks,False,M1_b_M2_a,Polysemy,6.7541556289999995,1.0
track,She saw the moose tracks.<p>,tracks,True,M2_b_M2_a,Polysemy,7.018865719857144,1.0
track,She saw the snowshoe tracks.<p>,tracks,False,M1_a_M2_b,Polysemy,7.176445230384616,0.7692307692307693
track,She saw the snowshoe tracks.<p>,tracks,False,M1_b_M2_b,Polysemy,7.5331150177142865,0.7142857142857143
track,She saw the snowshoe tracks.<p>,tracks,True,M2_a_M2_b,Polysemy,7.364782859454545,1.0
track,She saw the train tracks.<p>,tracks,False,M2_a_M1_a,Polysemy,7.14440718,1.0
track,She saw the train tracks.<p>,tracks,False,M2_b_M1_a,Polysemy,7.1428715217272725,1.0
track,She saw the train tracks.<p>,tracks,True,M1_b_M1_a,Polysemy,6.6853928938,1.0
track,She saw the trolley tracks.<p>,tracks,False,M2_a_M1_b,Polysemy,6.913218404833334,1.0
track,She saw the trolley tracks.<p>,tracks,False,M2_b_M1_b,Polysemy,6.8169156538,1.0
track,She saw the trolley tracks.<p>,tracks,True,M1_a_M1_b,Polysemy,6.980839556888889,1.0
yard,It was five yards.<p>,yards,False,M2_a_M1_a,Homonymy,6.832845009800001,1.0
yard,It was five yards.<p>,yards,False,M2_b_M1_a,Homonymy,6.8604923937999995,1.0
yard,It was five yards.<p>,yards,True,M1_b_M1_a,Homonymy,6.629735238,1.0
yard,It was ten yards.<p>,yards,False,M2_a_M1_b,Homonymy,6.925085834399999,1.0
yard,It was ten yards.<p>,yards,False,M2_b_M1_b,Homonymy,7.189375193833333,1.0
yard,It was ten yards.<p>,yards,True,M1_a_M1_b,Homonymy,6.813781222125,1.0
yard,They were big yards.<p>,yards,False,M1_a_M2_a,Homonymy,7.455388299800001,0.5
yard,They were big yards.<p>,yards,False,M1_b_M2_a,Homonymy,7.2542611365,0.5
yard,They were big yards.<p>,yards,True,M2_b_M2_a,Homonymy,6.853969698375,0.875
yard,They were cluttered yards.<p>,yards,False,M1_a_M2_b,Homonymy,7.101508247333332,0.3333333333333333
yard,They were cluttered yards.<p>,yards,False,M1_b_M2_b,Homonymy,7.403817005666667,0.6666666666666666
yard,They were cluttered yards.<p>,yards,True,M2_a_M2_b,Homonymy,7.2146293911249995,0.625
