word,same,ambiguity_type,string,version,Class,order,version_with_order,prime,target,context,sentence1,sentence2,disambiguating_word1,disambiguating_word2,target_surprisal_sum,target_surprisal_mean,final_token_surprisal,n_target_tokens,model,checkpoint,n_params
breakfast,True,Polysemy,breakfast,M2_a_M2_b,N,s1_prime,M2_a_M2_b,They ate a family breakfast.,They ate a lonely breakfast.,They ate a family breakfast. They ate a lonely breakfast.,They ate a family breakfast.,They ate a lonely breakfast.,family,lonely,19.235073685646057,3.8470147371292116,2.5460727214813232,5,EleutherAI/pythia-160m,32000,162322944
call,False,Polysemy,called,M1_a_M2_a,V,s1_prime,M1_a_M2_a,They called the landlord.,They called the loan.,They called the landlord. They called the loan.,They called the landlord.,They called the loan.,landlord,loan,18.882097005844116,4.720524251461029,5.510065078735352,4,EleutherAI/pythia-160m,32000,162322944
call,False,Polysemy,called,M1_a_M2_b,V,s1_prime,M1_a_M2_b,They called the landlord.,They called the debt.,They called the landlord. They called the debt.,They called the landlord.,They called the debt.,landlord,debt,19.779111623764038,4.9447779059410095,4.727967262268066,4,EleutherAI/pythia-160m,32000,162322944
call,False,Polysemy,called,M1_b_M2_a,V,s1_prime,M1_b_M2_a,They called the police.,They called the loan.,They called the police. They called the loan.,They called the police.,They called the loan.,police,loan,22.090811491012573,5.522702872753143,5.9368896484375,4,EleutherAI/pythia-160m,32000,162322944
call,False,Polysemy,called,M1_b_M2_b,V,s1_prime,M1_b_M2_b,They called the police.,They called the debt.,They called the police. They called the debt.,They called the police.,They called the debt.,police,debt,22.38617968559265,5.596544921398163,5.062784194946289,4,EleutherAI/pythia-160m,32000,162322944
call,True,Polysemy,called,M1_a_M1_b,V,s1_prime,M1_a_M1_b,They called the landlord.,They called the police.,They called the landlord. They called the police.,They called the landlord.,They called the police.,landlord,police,8.132855296134949,2.033213824033737,1.1555858850479126,4,EleutherAI/pythia-160m,32000,162322944
call,True,Polysemy,called,M2_a_M2_b,V,s1_prime,M2_a_M2_b,They called the loan.,They called the debt.,They called the loan. They called the debt.,They called the loan.,They called the debt.,loan,debt,14.054235219955444,3.513558804988861,3.1248888969421387,4,EleutherAI/pythia-160m,32000,162322944
cape,False,Homonymy,cape,M1_a_M2_a,N,s1_prime,M1_a_M2_a,It was a red cape.,It was a rocky cape.,It was a red cape. It was a rocky cape.,It was a red cape.,It was a rocky cape.,red,rocky,14.405760444700718,2.4009600741167865,2.2294561862945557,6,EleutherAI/pythia-160m,32000,162322944
cape,False,Homonymy,cape,M1_a_M2_b,N,s1_prime,M1_a_M2_b,It was a red cape.,It was an island cape.,It was a red cape. It was an island cape.,It was a red cape.,It was an island cape.,red,island,17.517709255218506,2.9196182092030845,1.6886566877365112,6,EleutherAI/pythia-160m,32000,162322944
cape,False,Homonymy,cape,M1_b_M2_a,N,s1_prime,M1_b_M2_a,It was a flowing cape.,It was a rocky cape.,It was a flowing cape. It was a rocky cape.,It was a flowing cape.,It was a rocky cape.,flowing,rocky,16.426617581397295,2.737769596899549,2.1813058853149414,6,EleutherAI/pythia-160m,32000,162322944
cape,False,Homonymy,cape,M1_b_M2_b,N,s1_prime,M1_b_M2_b,It was a flowing cape.,It was an island cape.,It was a flowing cape. It was an island cape.,It was a flowing cape.,It was an island cape.,flowing,island,18.580307502299547,3.0967179170499244,1.6801810264587402,6,EleutherAI/pythia-160m,32000,162322944
cape,True,Homonymy,cape,M1_a_M1_b,N,s1_prime,M1_a_M1_b,It was a red cape.,It was a flowing cape.,It was a red cape. It was a flowing cape.,It was a red cape.,It was a flowing cape.,red,flowing,15.663215657696128,2.6105359429493546,1.8679158687591553,6,EleutherAI/pythia-160m,32000,162322944
cape,True,Homonymy,cape,M2_a_M2_b,N,s1_prime,M2_a_M2_b,It was a rocky cape.,It was an island cape.,It was a rocky cape. It was an island cape.,It was a rocky cape.,It was an island cape.,rocky,island,17.340934544801712,2.890155757466952,2.0824673175811768,6,EleutherAI/pythia-160m,32000,162322944
case,False,Homonymy,case,M1_a_M2_a,N,s1_prime,M1_a_M2_a,It was a beer case.,It was a divorce case.,It was a beer case. It was a divorce case.,It was a beer case.,It was a divorce case.,beer,divorce,14.934958338737488,2.9869916677474975,0.8873193860054016,5,EleutherAI/pythia-160m,32000,162322944
case,False,Homonymy,case,M1_a_M2_b,N,s1_prime,M1_a_M2_b,It was a beer case.,It was a criminal case.,It was a beer case. It was a criminal case.,It was a beer case.,It was a criminal case.,beer,criminal,13.370947659015656,2.674189531803131,1.2530808448791504,5,EleutherAI/pythia-160m,32000,162322944
case,False,Homonymy,case,M1_b_M2_a,N,s1_prime,M1_b_M2_a,It was a display case.,It was a divorce case.,It was a display case. It was a divorce case.,It was a display case.,It was a divorce case.,display,divorce,16.18306255340576,3.2366125106811525,1.0753735303878784,5,EleutherAI/pythia-160m,32000,162322944
case,False,Homonymy,case,M1_b_M2_b,N,s1_prime,M1_b_M2_b,It was a display case.,It was a criminal case.,It was a display case. It was a criminal case.,It was a display case.,It was a criminal case.,display,criminal,16.11012053489685,3.22202410697937,1.5204092264175415,5,EleutherAI/pythia-160m,32000,162322944
case,True,Homonymy,case,M1_a_M1_b,N,s1_prime,M1_a_M1_b,It was a beer case.,It was a display case.,It was a beer case. It was a display case.,It was a beer case.,It was a display case.,beer,display,13.00670800358057,2.601341600716114,1.9065207242965698,5,EleutherAI/pythia-160m,32000,162322944
case,True,Homonymy,case,M2_a_M2_b,N,s1_prime,M2_a_M2_b,It was a divorce case.,It was a criminal case.,It was a divorce case. It was a criminal case.,It was a divorce case.,It was a criminal case.,divorce,criminal,11.148067474365234,2.229613494873047,1.308614730834961,5,EleutherAI/pythia-160m,32000,162322944
cast,False,Polysemy,cast,M1_a_M2_a,V,s1_prime,M1_a_M2_a,She cast a shadow.,She cast a spear.,She cast a shadow. She cast a spear.,She cast a shadow.,She cast a spear.,shadow,spear,17.198159217834473,4.299539804458618,1.7673466205596924,4,EleutherAI/pythia-160m,32000,162322944
cast,False,Polysemy,cast,M1_a_M2_b,V,s1_prime,M1_a_M2_b,She cast a shadow.,She cast a stone.,She cast a shadow. She cast a stone.,She cast a shadow.,She cast a stone.,shadow,stone,13.341112852096558,3.3352782130241394,1.479881763458252,4,EleutherAI/pythia-160m,32000,162322944
cast,False,Polysemy,cast,M1_b_M2_a,V,s1_prime,M1_b_M2_a,She cast a glow.,She cast a spear.,She cast a glow. She cast a spear.,She cast a glow.,She cast a spear.,glow,spear,20.187610030174255,5.046902507543564,2.9933927059173584,4,EleutherAI/pythia-160m,32000,162322944
cast,False,Polysemy,cast,M1_b_M2_b,V,s1_prime,M1_b_M2_b,She cast a glow.,She cast a stone.,She cast a glow. She cast a stone.,She cast a glow.,She cast a stone.,glow,stone,16.07357633113861,4.018394082784653,2.3228909969329834,4,EleutherAI/pythia-160m,32000,162322944
cast,True,Polysemy,cast,M1_a_M1_b,V,s1_prime,M1_a_M1_b,She cast a shadow.,She cast a glow.,She cast a shadow. She cast a glow.,She cast a shadow.,She cast a glow.,shadow,glow,13.854569673538208,3.463642418384552,2.1999378204345703,4,EleutherAI/pythia-160m,32000,162322944
cast,True,Polysemy,cast,M2_a_M2_b,V,s1_prime,M2_a_M2_b,She cast a spear.,She cast a stone.,She cast a spear. She cast a stone.,She cast a spear.,She cast a stone.,spear,stone,12.368161797523499,3.0920404493808746,1.601106882095337,4,EleutherAI/pythia-160m,32000,162322944
cause,False,Polysemy,cause,M1_a_M2_a,N,s1_prime,M1_a_M2_a,It was a worthy cause.,It was a main cause.,It was a worthy cause. It was a main cause.,It was a worthy cause.,It was a main cause.,worthy,main,16.94522488117218,3.389044976234436,3.73197603225708,5,EleutherAI/pythia-160m,32000,162322944
cause,False,Polysemy,cause,M1_a_M2_b,N,s1_prime,M1_a_M2_b,It was a worthy cause.,It was a primary cause.,It was a worthy cause. It was a primary cause.,It was a worthy cause.,It was a primary cause.,worthy,primary,17.273239612579346,3.454647922515869,3.7526917457580566,5,EleutherAI/pythia-160m,32000,162322944
cause,False,Polysemy,cause,M1_b_M2_a,N,s1_prime,M1_b_M2_a,It was a political cause.,It was a main cause.,It was a political cause. It was a main cause.,It was a political cause.,It was a main cause.,political,main,14.30689001083374,2.861378002166748,3.4398193359375,5,EleutherAI/pythia-160m,32000,162322944
cause,False,Polysemy,cause,M1_b_M2_b,N,s1_prime,M1_b_M2_b,It was a political cause.,It was a primary cause.,It was a political cause. It was a primary cause.,It was a political cause.,It was a primary cause.,political,primary,13.804098844528198,2.7608197689056397,2.9686272144317627,5,EleutherAI/pythia-160m,32000,162322944
cause,True,Polysemy,cause,M1_a_M1_b,N,s1_prime,M1_a_M1_b,It was a worthy cause.,It was a political cause.,It was a worthy cause. It was a political cause.,It was a worthy cause.,It was a political cause.,worthy,political,12.156933426856995,2.431386685371399,1.4371089935302734,5,EleutherAI/pythia-160m,32000,162322944
cause,True,Polysemy,cause,M2_a_M2_b,N,s1_prime,M2_a_M2_b,It was a main cause.,It was a primary cause.,It was a main cause. It was a primary cause.,It was a main cause.,It was a primary cause.,main,primary,13.451361358165741,2.690272271633148,3.8878915309906006,5,EleutherAI/pythia-160m,32000,162322944
cell,False,Polysemy,cell,M1_a_M2_a,N,s1_prime,M1_a_M2_a,It was a skin cell.,It was a prison cell.,It was a skin cell. It was a prison cell.,It was a skin cell.,It was a prison cell.,skin,prison,12.624713718891144,2.5249427437782286,1.2423322200775146,5,EleutherAI/pythia-160m,32000,162322944
cell,False,Polysemy,cell,M1_a_M2_b,N,s1_prime,M1_a_M2_b,It was a skin cell.,It was a jail cell.,It was a skin cell. It was a jail cell.,It was a skin cell.,It was a jail cell.,skin,jail,13.861475333571434,2.7722950667142867,1.4150617122650146,5,EleutherAI/pythia-160m,32000,162322944
cell,False,Polysemy,cell,M1_b_M2_a,N,s1_prime,M1_b_M2_a,It was a brain cell.,It was a prison cell.,It was a brain cell. It was a prison cell.,It was a brain cell.,It was a prison cell.,brain,prison,11.968799233436584,2.393759846687317,1.1490435600280762,5,EleutherAI/pythia-160m,32000,162322944
cell,False,Polysemy,cell,M1_b_M2_b,N,s1_prime,M1_b_M2_b,It was a brain cell.,It was a jail cell.,It was a brain cell. It was a jail cell.,It was a brain cell.,It was a jail cell.,brain,jail,13.517069064080715,2.703413812816143,1.262305498123169,5,EleutherAI/pythia-160m,32000,162322944
cell,True,Polysemy,cell,M1_a_M1_b,N,s1_prime,M1_a_M1_b,It was a skin cell.,It was a brain cell.,It was a skin cell. It was a brain cell.,It was a skin cell.,It was a brain cell.,skin,brain,10.150991827249527,2.0301983654499054,1.1340065002441406,5,EleutherAI/pythia-160m,32000,162322944
cell,True,Polysemy,cell,M2_a_M2_b,N,s1_prime,M2_a_M2_b,It was a prison cell.,It was a jail cell.,It was a prison cell. It was a jail cell.,It was a prison cell.,It was a jail cell.,prison,jail,7.730483800172806,1.5460967600345612,1.2450052499771118,5,EleutherAI/pythia-160m,32000,162322944
charm,False,Polysemy,charm,M1_a_M2_a,N,s1_prime,M1_a_M2_a,She had a devilish charm.,She had a gold charm.,She had a devilish charm. She had a gold charm.,She had a devilish charm.,She had a gold charm.,devilish,gold,19.29909384250641,3.859818768501282,2.2721621990203857,5,EleutherAI/pythia-160m,32000,162322944
charm,False,Polysemy,charm,M1_a_M2_b,N,s1_prime,M1_a_M2_b,She had a devilish charm.,She had a good-luck charm.,She had a devilish charm. She had a good-luck charm.,She had a devilish charm.,She had a good-luck charm.,devilish,good-luck,17.725294407457113,2.215661800932139,1.5521190166473389,8,EleutherAI/pythia-160m,32000,162322944
charm,False,Polysemy,charm,M1_b_M2_a,N,s1_prime,M1_b_M2_a,She had a natural charm.,She had a gold charm.,She had a natural charm. She had a gold charm.,She had a natural charm.,She had a gold charm.,natural,gold,19.631043553352356,3.9262087106704713,1.9717869758605957,5,EleutherAI/pythia-160m,32000,162322944
charm,False,Polysemy,charm,M1_b_M2_b,N,s1_prime,M1_b_M2_b,She had a natural charm.,She had a good-luck charm.,She had a natural charm. She had a good-luck charm.,She had a natural charm.,She had a good-luck charm.,natural,good-luck,17.521936908364296,2.190242113545537,1.3547860383987427,8,EleutherAI/pythia-160m,32000,162322944
charm,True,Polysemy,charm,M1_a_M1_b,N,s1_prime,M1_a_M1_b,She had a devilish charm.,She had a natural charm.,She had a devilish charm. She had a natural charm.,She had a devilish charm.,She had a natural charm.,devilish,natural,16.709527373313904,3.3419054746627808,2.227841854095459,5,EleutherAI/pythia-160m,32000,162322944
charm,True,Polysemy,charm,M2_a_M2_b,N,s1_prime,M2_a_M2_b,She had a gold charm.,She had a good-luck charm.,She had a gold charm. She had a good-luck charm.,She had a gold charm.,She had a good-luck charm.,gold,good-luck,18.23294935375452,2.279118669219315,1.3517875671386719,8,EleutherAI/pythia-160m,32000,162322944
check,False,Polysemy,checked,M1_a_M2_a,V,s1_prime,M1_a_M2_a,He checked the engine.,He checked the alibi.,He checked the engine. He checked the alibi.,He checked the engine.,He checked the alibi.,engine,alibi,18.735818684101105,3.747163736820221,1.5269898176193237,5,EleutherAI/pythia-160m,32000,162322944
check,False,Polysemy,checked,M1_a_M2_b,V,s1_prime,M1_a_M2_b,He checked the engine.,He checked the facts.,He checked the engine. He checked the facts.,He checked the engine.,He checked the facts.,engine,facts,16.27049893140793,4.067624732851982,1.7508080005645752,4,EleutherAI/pythia-160m,32000,162322944
check,False,Polysemy,checked,M1_b_M2_a,V,s1_prime,M1_b_M2_a,He checked the oven.,He checked the alibi.,He checked the oven. He checked the alibi.,He checked the oven.,He checked the alibi.,oven,alibi,20.11698454618454,4.023396909236908,1.43583083152771,5,EleutherAI/pythia-160m,32000,162322944
check,False,Polysemy,checked,M1_b_M2_b,V,s1_prime,M1_b_M2_b,He checked the oven.,He checked the facts.,He checked the oven. He checked the facts.,He checked the oven.,He checked the facts.,oven,facts,18.35588961839676,4.58897240459919,1.8014129400253296,4,EleutherAI/pythia-160m,32000,162322944
check,True,Polysemy,checked,M1_a_M1_b,V,s1_prime,M1_a_M1_b,He checked the engine.,He checked the oven.,He checked the engine. He checked the oven.,He checked the engine.,He checked the oven.,engine,oven,14.139686524868011,3.534921631217003,1.5103001594543457,4,EleutherAI/pythia-160m,32000,162322944
check,True,Polysemy,checked,M2_a_M2_b,V,s1_prime,M2_a_M2_b,He checked the alibi.,He checked the facts.,He checked the alibi. He checked the facts.,He checked the alibi.,He checked the facts.,alibi,facts,13.05670416355133,3.2641760408878326,2.028032064437866,4,EleutherAI/pythia-160m,32000,162322944
chicken,False,Polysemy,chicken,M1_a_M2_a,N,s1_prime,M1_a_M2_a,They liked the juicy chicken.,They liked the clucking chicken.,They liked the juicy chicken. They liked the clucking chicken.,They liked the juicy chicken.,They liked the clucking chicken.,juicy,clucking,20.728718519210815,3.4547864198684692,1.635412335395813,6,EleutherAI/pythia-160m,32000,162322944
chicken,False,Polysemy,chicken,M1_a_M2_b,N,s1_prime,M1_a_M2_b,They liked the juicy chicken.,They liked the pet chicken.,They liked the juicy chicken. They liked the pet chicken.,They liked the juicy chicken.,They liked the pet chicken.,juicy,pet,17.34326946735382,3.4686538934707642,1.7738418579101562,5,EleutherAI/pythia-160m,32000,162322944
chicken,False,Polysemy,chicken,M1_b_M2_a,N,s1_prime,M1_b_M2_a,They liked the roasted chicken.,They liked the clucking chicken.,They liked the roasted chicken. They liked the clucking chicken.,They liked the roasted chicken.,They liked the clucking chicken.,roasted,clucking,22.304437696933746,3.717406282822291,1.7415094375610352,6,EleutherAI/pythia-160m,32000,162322944
chicken,False,Polysemy,chicken,M1_b_M2_b,N,s1_prime,M1_b_M2_b,They liked the roasted chicken.,They liked the pet chicken.,They liked the roasted chicken. They liked the pet chicken.,They liked the roasted chicken.,They liked the pet chicken.,roasted,pet,18.350288331508636,3.6700576663017275,1.8653491735458374,5,EleutherAI/pythia-160m,32000,162322944
chicken,True,Polysemy,chicken,M1_a_M1_b,N,s1_prime,M1_a_M1_b,They liked the juicy chicken.,They liked the roasted chicken.,They liked the juicy chicken. They liked the roasted chicken.,They liked the juicy chicken.,They liked the roasted chicken.,juicy,roasted,12.465887367725372,2.4931774735450745,1.8531006574630737,5,EleutherAI/pythia-160m,32000,162322944
chicken,True,Polysemy,chicken,M2_a_M2_b,N,s1_prime,M2_a_M2_b,They liked the clucking chicken.,They liked the pet chicken.,They liked the clucking chicken. They liked the pet chicken.,They liked the clucking chicken.,They liked the pet chicken.,clucking,pet,17.740931153297424,3.5481862306594847,1.4712272882461548,5,EleutherAI/pythia-160m,32000,162322944
